country_ess,essround,isco88_code,skillsp
GB,3,8323,2.27734828
GB,3,4221,0.405309737
GB,3,3152,1.66068697
GB,3,3232,1.66068697
GB,3,2148,1.178676486
GB,3,8260,2.27734828
GB,3,5163,0.352307677
GB,3,7433,2.113846064
GB,3,5169,0.352307677
GB,3,2229,1.178676486
GB,3,2224,1.178676486
GB,3,3432,1.66068697
GB,3,100,1.1450001
GB,3,3220,1.66068697
GB,3,2452,1.178676486
GB,3,7132,2.113846064
GB,3,5161,0.352307677
GB,3,1227,0.577917993
GB,3,7341,2.113846064
GB,3,3417,1.66068697
GB,3,4110,0.405309737
GB,3,9210,0.441800654
GB,3,1239,0.577917993
GB,3,1313,0.577917993
GB,3,7437,2.113846064
GB,3,9162,0.441800654
GB,3,3226,1.66068697
GB,3,2440,1.178676486
GB,3,8333,2.27734828
GB,3,7422,2.113846064
GB,3,3442,1.66068697
GB,3,1110,0.577917993
GB,3,2460,1.178676486
GB,3,3412,1.66068697
GB,3,2451,1.178676486
GB,3,2211,1.178676486
GB,3,1312,0.577917993
GB,3,2142,1.178676486
GB,3,2431,1.178676486
GB,3,3413,1.66068697
GB,3,6150,5.388235092
GB,3,2223,1.178676486
GB,3,1316,0.577917993
GB,3,3472,1.66068697
GB,3,1210,0.577917993
GB,3,1234,0.577917993
GB,3,3411,1.66068697
GB,3,3470,1.66068697
GB,3,6130,5.388235092
GB,3,9161,0.441800654
GB,3,2419,1.178676486
GB,3,7411,2.113846064
GB,3,5110,0.352307677
GB,3,9142,0.441800654
GB,3,7442,2.113846064
GB,3,1318,0.577917993
GB,3,3473,1.66068697
GB,3,3450,1.66068697
GB,3,7346,2.113846064
GB,3,2352,1.178676486
GB,3,2455,1.178676486
GB,3,3112,1.66068697
GB,3,2144,1.178676486
GB,3,2432,1.178676486
GB,3,3449,1.66068697
GB,3,1140,0.577917993
GB,3,5143,0.352307677
GB,3,8100,2.27734828
GB,3,5111,0.352307677
GB,3,5113,0.352307677
GB,3,8130,2.27734828
GB,3,7330,2.113846064
GB,3,3224,1.66068697
GB,3,9212,0.441800654
GB,3,8269,2.27734828
GB,3,2113,1.178676486
GB,3,1311,0.577917993
GB,3,2110,1.178676486
GB,3,3416,1.66068697
GB,3,3143,1.66068697
GB,3,8163,2.27734828
GB,4,2451,1.022410393
GB,4,9330,0.433935463
GB,4,8334,2.135238171
GB,4,5220,0.362587601
GB,4,4120,0.412638038
GB,4,2330,1.022410393
GB,4,5133,0.362587601
GB,4,3227,1.638384581
GB,4,3131,1.638384581
GB,4,1222,0.649855077
GB,4,7137,2.254525185
GB,4,2400,1.022410393
GB,4,2130,1.022410393
GB,4,5131,0.362587601
GB,4,3231,1.638384581
GB,4,9130,0.433935463
GB,4,4190,0.412638038
GB,4,1233,0.649855077
GB,4,5123,0.362587601
GB,4,3460,1.638384581
GB,4,5141,0.362587601
GB,4,4115,0.412638038
GB,4,1319,0.649855077
GB,4,2412,1.022410393
GB,4,2419,1.022410393
GB,4,2340,1.022410393
GB,4,7121,2.254525185
GB,4,1231,0.649855077
GB,4,8322,2.135238171
GB,4,5132,0.362587601
GB,4,2310,1.022410393
GB,4,1317,0.649855077
GB,4,8150,2.135238171
GB,4,7136,2.254525185
GB,4,5100,0.362587601
GB,4,8100,2.135238171
GB,4,3415,1.638384581
GB,4,9132,0.433935463
GB,4,9313,0.433935463
GB,4,8140,2.135238171
GB,4,3475,1.638384581
GB,4,9200,0.433935463
GB,4,4141,0.412638038
GB,4,8300,2.135238171
GB,4,3226,1.638384581
GB,4,1226,0.649855077
GB,4,2320,1.022410393
GB,4,8324,2.135238171
GB,4,7230,2.254525185
GB,4,8270,2.135238171
GB,4,4220,0.412638038
GB,4,9312,0.433935463
GB,4,3110,1.638384581
GB,4,1224,0.649855077
GB,4,3152,1.638384581
GB,4,7100,2.254525185
GB,4,6112,4.484000206
GB,4,7124,2.254525185
GB,4,4113,0.412638038
GB,4,8290,2.135238171
GB,4,5162,0.362587601
GB,4,3419,1.638384581
GB,4,2411,1.022410393
GB,4,1227,0.649855077
GB,4,1312,0.649855077
GB,4,1200,0.649855077
GB,4,2145,1.022410393
GB,4,2359,1.022410393
GB,4,4222,0.412638038
GB,4,3111,1.638384581
GB,4,3400,1.638384581
GB,4,8263,2.135238171
GB,4,1236,0.649855077
GB,4,9210,0.433935463
GB,4,2200,1.022410393
GB,4,3120,1.638384581
GB,4,1315,0.649855077
GB,4,3100,1.638384581
GB,4,6130,4.484000206
GB,4,3417,1.638384581
GB,4,1229,0.649855077
GB,4,2149,1.022410393
GB,4,7223,2.254525185
GB,4,1314,0.649855077
GB,4,7231,2.254525185
GB,4,1223,0.649855077
GB,4,3471,1.638384581
GB,4,3416,1.638384581
GB,4,4210,0.412638038
GB,4,9151,0.433935463
GB,4,7122,2.254525185
GB,4,2420,1.022410393
GB,4,7141,2.254525185
GB,4,3200,1.638384581
GB,4,9152,0.433935463
GB,4,2221,1.022410393
GB,4,2100,1.022410393
GB,4,8323,2.135238171
GB,4,2148,1.022410393
GB,4,1100,0.649855077
GB,4,1300,0.649855077
GB,4,7300,2.254525185
GB,4,7400,2.254525185
GB,4,2460,1.022410393
GB,4,5122,0.362587601
GB,4,1235,0.649855077
GB,4,1232,0.649855077
GB,4,1239,0.649855077
GB,4,8260,2.135238171
GB,4,2446,1.022410393
GB,4,4133,0.412638038
GB,4,1225,0.649855077
GB,4,8211,2.135238171
GB,4,9320,0.433935463
GB,4,9113,0.433935463
GB,4,4100,0.412638038
GB,4,3340,1.638384581
GB,4,4131,0.412638038
GB,4,7200,2.254525185
GB,4,100,1.681500077
GB,4,3450,1.638384581
GB,4,9100,0.433935463
GB,4,1234,0.649855077
GB,4,4223,0.412638038
GB,4,2300,1.022410393
GB,4,7242,2.254525185
GB,4,9141,0.433935463
GB,4,5149,0.362587601
GB,4,8200,2.135238171
GB,4,8282,2.135238171
GB,4,7212,2.254525185
GB,4,4200,0.412638038
GB,4,8232,2.135238171
GB,4,6100,4.484000206
GB,4,3119,1.638384581
GB,5,9132,0.448327869
GB,5,1222,0.576962054
GB,5,1231,0.576962054
GB,5,3114,1.646425843
GB,5,3133,1.646425843
GB,5,7230,2.441785812
GB,5,2149,1.251215696
GB,5,8263,2.071818352
GB,5,4133,0.432721525
GB,5,4190,0.432721525
GB,5,7131,2.441785812
GB,5,5220,0.324798107
GB,5,9130,0.448327869
GB,5,2310,1.251215696
GB,5,2221,1.251215696
GB,5,1236,0.576962054
GB,5,8334,2.071818352
GB,5,2130,1.251215696
GB,5,2411,1.251215696
GB,5,8322,2.071818352
GB,5,5133,0.324798107
GB,5,4120,0.432721525
GB,5,5131,0.324798107
GB,5,5132,0.324798107
GB,5,5122,0.324798107
GB,5,8330,2.071818352
GB,5,6130,3.255714178
GB,5,3110,1.646425843
GB,5,8281,2.071818352
GB,5,1229,0.576962054
GB,5,3226,1.646425843
GB,5,3340,1.646425843
GB,5,9152,0.448327869
GB,5,1239,0.576962054
GB,5,9313,0.448327869
GB,5,2330,1.251215696
GB,5,7136,2.441785812
GB,5,4223,0.432721525
GB,5,9320,0.448327869
GB,5,5123,0.324798107
GB,5,9162,0.448327869
GB,5,4222,0.432721525
GB,5,1225,0.576962054
GB,5,6112,3.255714178
GB,5,8290,2.071818352
GB,5,4115,0.432721525
GB,5,8324,2.071818352
GB,5,1223,0.576962054
GB,5,8140,2.071818352
GB,5,7213,2.441785812
GB,5,3232,1.646425843
GB,5,2446,1.251215696
GB,5,3417,1.646425843
GB,5,3231,1.646425843
GB,5,3471,1.646425843
GB,5,1314,0.576962054
GB,5,2144,1.251215696
GB,5,4141,0.432721525
GB,5,9151,0.448327869
GB,5,1319,0.576962054
GB,5,3470,1.646425843
GB,5,9312,0.448327869
GB,5,2320,1.251215696
GB,5,9330,0.448327869
GB,5,7231,2.441785812
GB,5,2359,1.251215696
GB,5,1226,0.576962054
GB,5,1233,0.576962054
GB,5,4113,0.432721525
GB,5,7121,2.441785812
GB,5,8270,2.071818352
GB,5,3120,1.646425843
GB,5,4210,0.432721525
GB,5,9133,0.448327869
GB,5,1232,0.576962054
GB,5,3416,1.646425843
GB,5,9153,0.448327869
GB,5,9113,0.448327869
GB,5,5121,0.324798107
GB,5,3419,1.646425843
GB,5,7122,2.441785812
GB,5,1227,0.576962054
GB,5,1228,0.576962054
GB,5,7242,2.441785812
GB,5,1224,0.576962054
GB,5,7244,2.441785812
GB,5,8260,2.071818352
GB,5,7433,2.441785812
GB,5,5162,0.324798107
GB,5,3460,1.646425843
GB,5,3228,1.646425843
GB,5,7132,2.441785812
GB,5,3221,1.646425843
GB,5,100,0.759666622
GB,5,9161,0.448327869
GB,5,3472,1.646425843
GB,5,2352,1.251215696
GB,5,5111,0.324798107
GB,5,7124,2.441785812
GB,5,8232,2.071818352
GB,5,7135,2.441785812
GB,5,2445,1.251215696
GB,5,3119,1.646425843
GB,5,2412,1.251215696
GB,5,5141,0.324798107
GB,5,8323,2.071818352
GB,5,3227,1.646425843
GB,5,8211,2.071818352
GB,5,7412,2.441785812
GB,5,2419,1.251215696
GB,5,2451,1.251215696
GB,5,1315,0.576962054
GB,5,7432,2.441785812
GB,5,7133,2.441785812
GB,5,8331,2.071818352
GB,5,5163,0.324798107
GB,5,3151,1.646425843
GB,5,3475,1.646425843
GB,5,2420,1.251215696
GB,5,9141,0.448327869
GB,5,7341,2.441785812
GB,5,8282,2.071818352
GB,5,3152,1.646425843
GB,5,3449,1.646425843
GB,5,1210,0.576962054
GB,5,2148,1.251215696
GB,5,3411,1.646425843
GB,5,7137,2.441785812
GB,5,7141,2.441785812
GB,5,8333,2.071818352
GB,5,4220,0.432721525
GB,5,8111,2.071818352
GB,5,1312,0.576962054
GB,5,4110,0.432721525
GB,5,8163,2.071818352
GB,5,1140,0.576962054
GB,5,9211,0.448327869
GB,5,2145,1.251215696
GB,5,7313,2.441785812
GB,5,5169,0.324798107
GB,5,3442,1.646425843
GB,5,4131,0.432721525
GB,5,7212,2.441785812
GB,5,1221,0.576962054
GB,5,5149,0.324798107
GB,5,8100,2.071818352
GB,5,5161,0.324798107
GB,5,8130,2.071818352
GB,5,5143,0.324798107
GB,5,8311,2.071818352
GB,5,8150,2.071818352
GB,5,2340,1.251215696
GB,5,7346,2.441785812
GB,5,8231,2.071818352
GB,5,2141,1.251215696
GB,5,3118,1.646425843
GB,5,1234,0.576962054
GB,5,3412,1.646425843
GB,5,6150,3.255714178
GB,5,7320,2.441785812
GB,5,2110,1.251215696
GB,5,2224,1.251215696
GB,5,2222,1.251215696
GB,5,3450,1.646425843
GB,5,1318,0.576962054
GB,5,7223,2.441785812
GB,5,2142,1.251215696
GB,5,3144,1.646425843
GB,5,7222,2.441785812
GB,5,2460,1.251215696
GB,5,1110,0.576962054
GB,5,1317,0.576962054
GB,5,1313,0.576962054
GB,5,7345,2.441785812
GB,5,3111,1.646425843
GB,5,3220,1.646425843
GB,5,3131,1.646425843
GB,5,3210,1.646425843
GB,5,2432,1.251215696
GB,5,7311,2.441785812
GB,5,9150,0.448327869
GB,5,2211,1.251215696
GB,5,7241,2.441785812
GB,5,2143,1.251215696
GB,5,3413,1.646425843
GB,5,8160,2.071818352
GB,5,7214,2.441785812
GB,5,3415,1.646425843
GB,5,9142,0.448327869
GB,5,7422,2.441785812
GB,5,1311,0.576962054
GB,5,2229,1.251215696
GB,5,5112,0.324798107
GB,5,8120,2.071818352
GB,5,8340,2.071818352
GB,5,3432,1.646425843
GB,5,1316,0.576962054
GB,5,7245,2.441785812
GB,5,4221,0.432721525
GB,5,1237,0.576962054
GB,5,2455,1.251215696
GB,5,2452,1.251215696
GB,5,3433,1.646425843
GB,5,8269,2.071818352
GB,5,7411,2.441785812
GB,5,7129,2.441785812
GB,5,8312,2.071818352
GB,5,1235,0.576962054
GB,5,7211,2.441785812
GR,1,100,0.222461537
GR,1,4115,0.593230724
GR,1,4190,0.593230724
GR,1,1314,0.847472489
GR,1,1319,0.847472489
GR,1,4112,0.593230724
GR,1,1235,0.847472489
GR,1,1231,0.847472489
GR,1,2320,1.560231209
GR,1,9131,0.545660377
GR,1,7137,1.168484926
GR,1,3121,3.626930714
GR,1,4121,0.593230724
GR,1,2359,1.560231209
GR,1,1227,0.847472489
GR,1,3421,3.626930714
GR,1,2470,1.560231209
GR,1,4212,0.593230724
GR,1,3231,3.626930714
GR,1,2142,1.560231209
GR,1,4131,0.593230724
GR,1,1315,0.847472489
GR,1,5162,0.466451585
GR,1,8322,2.344864845
GR,1,2411,1.560231209
GR,1,4132,0.593230724
GR,1,8324,2.344864845
GR,1,5123,0.466451585
GR,1,8261,2.344864845
GR,1,7435,1.168484926
GR,1,7123,1.168484926
GR,1,5220,0.466451585
GR,1,3211,3.626930714
GR,1,4213,0.593230724
GR,1,7432,1.168484926
GR,1,7311,1.168484926
GR,1,5122,0.466451585
GR,1,7442,1.168484926
GR,1,7433,1.168484926
GR,1,8263,2.344864845
GR,1,7122,1.168484926
GR,1,8284,2.344864845
GR,1,9211,0.545660377
GR,1,5131,0.466451585
GR,1,8323,2.344864845
GR,1,4215,0.593230724
GR,1,6111,0.222890168
GR,1,2421,1.560231209
GR,1,7431,1.168484926
GR,1,1312,0.847472489
GR,1,7231,1.168484926
GR,1,3471,3.626930714
GR,1,5132,0.466451585
GR,1,2455,1.560231209
GR,1,4211,0.593230724
GR,1,2331,1.560231209
GR,1,4222,0.593230724
GR,1,2221,1.560231209
GR,1,2452,1.560231209
GR,1,7213,1.168484926
GR,1,2445,1.560231209
GR,1,7245,1.168484926
GR,1,6112,0.222890168
GR,1,3419,3.626930714
GR,1,2122,1.560231209
GR,1,2441,1.560231209
GR,1,4114,0.593230724
GR,1,7221,1.168484926
GR,1,7241,1.168484926
GR,1,9320,0.545660377
GR,1,4122,0.593230724
GR,1,1210,0.847472489
GR,1,7324,1.168484926
GR,1,3114,3.626930714
GR,1,7233,1.168484926
GR,1,2460,1.560231209
GR,1,8232,2.344864845
GR,1,9132,0.545660377
GR,1,5139,0.466451585
GR,1,4223,0.593230724
GR,1,9330,0.545660377
GR,1,3112,3.626930714
GR,1,2131,1.560231209
GR,1,3413,3.626930714
GR,1,4142,0.593230724
GR,1,4113,0.593230724
GR,1,3433,3.626930714
GR,1,4221,0.593230724
GR,1,5161,0.466451585
GR,1,7132,1.168484926
GR,1,3412,3.626930714
GR,1,1226,0.847472489
GR,1,2139,1.560231209
GR,1,3133,3.626930714
GR,1,3152,3.626930714
GR,1,7436,1.168484926
GR,1,8290,2.344864845
GR,1,1316,0.847472489
GR,1,5141,0.466451585
GR,1,3415,3.626930714
GR,1,3143,3.626930714
GR,1,1318,0.847472489
GR,1,7124,1.168484926
GR,1,1313,0.847472489
GR,1,3226,3.626930714
GR,1,7133,1.168484926
GR,1,8282,2.344864845
GR,1,3432,3.626930714
GR,1,8251,2.344864845
GR,1,5121,0.466451585
GR,1,8283,2.344864845
GR,1,2224,1.560231209
GR,1,7313,1.168484926
GR,1,9133,0.545660377
GR,1,7232,1.168484926
GR,1,5133,0.466451585
GR,1,9313,0.545660377
GR,1,3232,3.626930714
GR,1,7136,1.168484926
GR,1,7211,1.168484926
GR,1,7422,1.168484926
GR,1,7215,1.168484926
GR,1,3142,3.626930714
GR,1,9151,0.545660377
GR,1,1317,0.847472489
GR,1,7212,1.168484926
GR,1,7141,1.168484926
GR,1,7242,1.168484926
GR,1,9141,0.545660377
GR,1,3141,3.626930714
GR,1,2412,1.560231209
GR,1,8123,2.344864845
GR,1,2223,1.560231209
GR,1,7441,1.168484926
GR,1,3228,3.626930714
GR,1,7412,1.168484926
GR,1,3118,3.626930714
GR,1,1239,0.847472489
GR,1,2419,1.560231209
GR,1,2114,1.560231209
GR,1,2141,1.560231209
GR,1,7345,1.168484926
GR,1,2451,1.560231209
GR,1,9152,0.545660377
GR,1,3411,3.626930714
GR,1,3472,3.626930714
GR,1,2310,1.560231209
GR,1,2443,1.560231209
GR,1,3229,3.626930714
GR,1,3442,3.626930714
GR,1,1229,0.847472489
GR,1,7416,1.168484926
GR,1,8340,2.344864845
GR,1,9142,0.545660377
GR,1,1232,0.847472489
GR,1,8262,2.344864845
GR,1,8281,2.344864845
GR,1,3340,3.626930714
GR,1,3113,3.626930714
GR,1,7139,1.168484926
GR,1,7244,1.168484926
GR,1,4144,0.593230724
GR,1,5169,0.466451585
GR,1,3416,3.626930714
GR,1,2230,1.560231209
GR,1,2145,1.560231209
GR,1,7322,1.168484926
GR,1,1222,0.847472489
GR,1,8264,2.344864845
GR,1,9312,0.545660377
GR,1,2213,1.560231209
GR,1,8279,2.344864845
GR,1,7342,1.168484926
GR,1,2453,1.560231209
GR,1,9111,0.545660377
GR,1,3449,3.626930714
GR,1,2332,1.560231209
GR,1,1311,0.847472489
GR,1,2444,1.560231209
GR,1,8274,2.344864845
GR,1,7423,1.168484926
GR,1,8332,2.344864845
GR,1,9311,0.545660377
GR,1,9162,0.545660377
GR,1,6151,0.222890168
GR,1,8278,2.344864845
GR,1,7343,1.168484926
GR,1,6121,0.222890168
GR,1,4141,0.593230724
GR,1,3115,3.626930714
GR,1,6152,0.222890168
GR,1,7121,1.168484926
GR,1,7414,1.168484926
GR,1,8275,2.344864845
GR,1,6122,0.222890168
GR,1,8333,2.344864845
GR,1,3422,3.626930714
GR,1,1234,0.847472489
GR,1,8272,2.344864845
GR,1,4133,0.593230724
GR,1,8111,2.344864845
GR,1,8269,2.344864845
GR,1,7411,1.168484926
GR,1,7341,1.168484926
GR,1,5112,0.466451585
GR,1,8121,2.344864845
GR,1,3473,3.626930714
GR,1,7111,1.168484926
GR,1,8212,2.344864845
GR,1,8162,2.344864845
GR,1,8271,2.344864845
GR,1,1225,0.847472489
GR,1,9130,0.545660377
GR,1,6129,0.222890168
GR,1,7331,1.168484926
GR,1,8273,2.344864845
GR,1,3444,3.626930714
GR,1,8231,2.344864845
GR,1,3450,3.626930714
GR,1,8266,2.344864845
GR,1,8141,2.344864845
GR,1,3475,3.626930714
GR,1,8112,2.344864845
GR,1,8113,2.344864845
GR,1,3443,3.626930714
GR,1,8311,2.344864845
GR,1,2111,1.560231209
GR,1,3222,3.626930714
GR,1,8222,2.344864845
GR,1,8211,2.344864845
GR,1,3131,3.626930714
GR,1,7332,1.168484926
GR,1,9212,0.545660377
GR,1,1223,0.847472489
GR,1,2222,1.560231209
GR,1,3144,3.626930714
GR,1,2442,1.560231209
GR,1,9161,0.545660377
GR,1,3330,3.626930714
GR,1,8161,2.344864845
GR,1,3431,3.626930714
GR,1,7434,1.168484926
GR,1,8240,2.344864845
GR,1,7112,1.168484926
GR,1,8143,2.344864845
GR,1,3151,3.626930714
GR,1,2113,1.560231209
GR,1,8252,2.344864845
GR,1,8139,2.344864845
GR,1,6142,0.222890168
GR,1,5111,0.466451585
GR,2,3231,3.774796009
GR,2,4115,0.482727289
GR,2,2320,1.603411794
GR,2,4190,0.482727289
GR,2,1224,2.163333178
GR,2,3433,3.774796009
GR,2,9132,0.405624986
GR,2,5161,0.31918031
GR,2,7136,1.229684353
GR,2,4211,0.482727289
GR,2,5132,0.31918031
GR,2,2331,1.603411794
GR,2,2421,1.603411794
GR,2,9162,0.405624986
GR,2,5162,0.31918031
GR,2,5123,0.31918031
GR,2,5220,0.31918031
GR,2,4221,0.482727289
GR,2,2310,1.603411794
GR,2,1314,2.163333178
GR,2,7242,1.229684353
GR,2,7141,1.229684353
GR,2,9131,0.405624986
GR,2,7422,1.229684353
GR,2,4114,0.482727289
GR,2,8331,4.075116634
GR,2,4223,0.482727289
GR,2,5113,0.31918031
GR,2,3122,3.774796009
GR,2,1231,2.163333178
GR,2,2451,1.603411794
GR,2,1233,2.163333178
GR,2,2141,1.603411794
GR,2,7434,1.229684353
GR,2,3223,3.774796009
GR,2,3115,3.774796009
GR,2,4222,0.482727289
GR,2,3112,3.774796009
GR,2,2142,1.603411794
GR,2,3415,3.774796009
GR,2,4121,0.482727289
GR,2,3450,3.774796009
GR,2,2411,1.603411794
GR,2,2455,1.603411794
GR,2,3412,3.774796009
GR,2,8323,4.075116634
GR,2,2221,1.603411794
GR,2,4141,0.482727289
GR,2,100,0.324499995
GR,2,7412,1.229684353
GR,2,7241,1.229684353
GR,2,3416,3.774796009
GR,2,7132,1.229684353
GR,2,4215,0.482727289
GR,2,7122,1.229684353
GR,2,5122,0.31918031
GR,2,3142,3.774796009
GR,2,9320,0.405624986
GR,2,7344,1.229684353
GR,2,2143,1.603411794
GR,2,7231,1.229684353
GR,2,7313,1.229684353
GR,2,9152,0.405624986
GR,2,8334,4.075116634
GR,2,7121,1.229684353
GR,2,2359,1.603411794
GR,2,8324,4.075116634
GR,2,7436,1.229684353
GR,2,9133,0.405624986
GR,2,8332,4.075116634
GR,2,7124,1.229684353
GR,2,2144,1.603411794
GR,2,1232,2.163333178
GR,2,4144,0.482727289
GR,2,9330,0.405624986
GR,2,2145,1.603411794
GR,2,2222,1.603411794
GR,2,5121,0.31918031
GR,2,3473,3.774796009
GR,2,9312,0.405624986
GR,2,1210,2.163333178
GR,2,3340,3.774796009
GR,2,3232,3.774796009
GR,2,2213,1.603411794
GR,2,4142,0.482727289
GR,2,5141,0.31918031
GR,2,2148,1.603411794
GR,2,2113,1.603411794
GR,2,8322,4.075116634
GR,2,6151,0.241863355
GR,2,3113,3.774796009
GR,2,3143,3.774796009
GR,2,7137,1.229684353
GR,2,7244,1.229684353
GR,2,3449,3.774796009
GR,2,4132,0.482727289
GR,2,5131,0.31918031
GR,2,4113,0.482727289
GR,2,9151,0.405624986
GR,2,7233,1.229684353
GR,2,9161,0.405624986
GR,2,7135,1.229684353
GR,2,5169,0.31918031
GR,2,1315,2.163333178
GR,2,8271,4.075116634
GR,2,1234,2.163333178
GR,2,2224,1.603411794
GR,2,3144,3.774796009
GR,2,3145,3.774796009
GR,2,7343,1.229684353
GR,2,4131,0.482727289
GR,2,7433,1.229684353
GR,2,4143,0.482727289
GR,2,7442,1.229684353
GR,2,4122,0.482727289
GR,2,9313,0.405624986
GR,2,7432,1.229684353
GR,2,2431,1.603411794
GR,2,3229,3.774796009
GR,2,3222,3.774796009
GR,2,3471,3.774796009
GR,2,8211,4.075116634
GR,2,7213,1.229684353
GR,2,8263,4.075116634
GR,2,8251,4.075116634
GR,2,2351,1.603411794
GR,2,5140,0.31918031
GR,2,9142,0.405624986
GR,2,7133,1.229684353
GR,2,5149,0.31918031
GR,2,8142,4.075116634
GR,2,6152,0.241863355
GR,2,9311,0.405624986
GR,2,9113,0.405624986
GR,2,7215,1.229684353
GR,2,3460,3.774796009
GR,2,7324,1.229684353
GR,2,6111,0.241863355
GR,2,8333,4.075116634
GR,2,9211,0.405624986
GR,2,6121,0.241863355
GR,2,2453,1.603411794
GR,2,3152,3.774796009
GR,2,1228,2.163333178
GR,2,5139,0.31918031
GR,2,2332,1.603411794
GR,2,7245,1.229684353
GR,2,8340,4.075116634
GR,2,3118,3.774796009
GR,2,7221,1.229684353
GR,2,2149,1.603411794
GR,2,2212,1.603411794
GR,2,6120,0.241863355
GR,2,9111,0.405624986
GR,2,3131,3.774796009
GR,2,2146,1.603411794
GR,2,8284,4.075116634
GR,2,7345,1.229684353
GR,2,7411,1.229684353
GR,2,5130,0.31918031
GR,2,2460,1.603411794
GR,2,6129,0.241863355
GR,2,6122,0.241863355
GR,2,6112,0.241863355
GR,2,5210,0.31918031
GR,2,5133,0.31918031
GR,2,7111,1.229684353
GR,2,2211,1.603411794
GR,2,9212,0.405624986
GR,2,6141,0.241863355
GR,2,8262,4.075116634
GR,2,5111,0.31918031
GR,2,1235,2.163333178
GR,2,4212,0.482727289
GR,2,8159,4.075116634
GR,2,2340,1.603411794
GR,2,4220,0.482727289
GR,2,2446,1.603411794
GR,2,6142,0.241863355
GR,2,9213,0.405624986
GR,2,1110,2.163333178
GR,2,1225,2.163333178
GR,2,3413,3.774796009
GR,2,3141,3.774796009
GR,2,8240,4.075116634
GR,2,8232,4.075116634
GR,2,2444,1.603411794
GR,2,8278,4.075116634
GR,2,7441,1.229684353
GR,2,7331,1.229684353
GR,2,1313,2.163333178
GR,2,7113,1.229684353
GR,2,2147,1.603411794
GR,2,2422,1.603411794
GR,2,3443,3.774796009
GR,2,7211,1.229684353
GR,2,2442,1.603411794
GR,2,2441,1.603411794
GR,4,8251,2.712857246
GR,4,5122,0.286912173
GR,4,5220,0.286912173
GR,4,8264,2.712857246
GR,4,5123,0.286912173
GR,4,9151,0.629068315
GR,4,8322,2.712857246
GR,4,1318,0.69968909
GR,4,8323,2.712857246
GR,4,7213,1.482146382
GR,4,8324,2.712857246
GR,4,7231,1.482146382
GR,4,2320,1.607619047
GR,4,4142,0.496470571
GR,4,2446,1.607619047
GR,4,1314,0.69968909
GR,4,1313,0.69968909
GR,4,3221,2.324058056
GR,4,7422,1.482146382
GR,4,7241,1.482146382
GR,4,4221,0.496470571
GR,4,4190,0.496470571
GR,4,9162,0.629068315
GR,4,9113,0.629068315
GR,4,5141,0.286912173
GR,4,7132,1.482146382
GR,4,3231,2.324058056
GR,4,4115,0.496470571
GR,4,8211,2.712857246
GR,4,3433,2.324058056
GR,4,4112,0.496470571
GR,4,2145,1.607619047
GR,4,3415,2.324058056
GR,4,7442,1.482146382
GR,4,5131,0.286912173
GR,4,3412,2.324058056
GR,4,7433,1.482146382
GR,4,4114,0.496470571
GR,4,5169,0.286912173
GR,4,100,0.506399989
GR,4,7141,1.482146382
GR,4,1315,0.69968909
GR,4,2470,1.607619047
GR,4,2222,1.607619047
GR,4,3475,2.324058056
GR,4,2221,1.607619047
GR,4,3449,2.324058056
GR,4,5162,0.286912173
GR,4,7122,1.482146382
GR,4,1319,0.69968909
GR,4,7436,1.482146382
GR,4,9320,0.629068315
GR,4,4131,0.496470571
GR,4,3142,2.324058056
GR,4,4222,0.496470571
GR,4,3121,2.324058056
GR,4,2121,1.607619047
GR,4,2411,1.607619047
GR,4,3113,2.324058056
GR,4,9131,0.629068315
GR,4,7437,1.482146382
GR,4,4211,0.496470571
GR,4,7133,1.482146382
GR,4,9132,0.629068315
GR,4,4223,0.496470571
GR,4,3460,2.324058056
GR,4,3413,2.324058056
GR,4,3441,2.324058056
GR,4,8253,2.712857246
GR,4,8285,2.712857246
GR,4,7346,1.482146382
GR,4,4111,0.496470571
GR,4,3471,2.324058056
GR,4,3152,2.324058056
GR,4,5112,0.286912173
GR,4,7121,1.482146382
GR,4,4212,0.496470571
GR,4,7221,1.482146382
GR,4,2223,1.607619047
GR,4,3330,2.324058056
GR,4,7242,1.482146382
GR,4,2421,1.607619047
GR,4,7129,1.482146382
GR,4,3131,2.324058056
GR,4,2359,1.607619047
GR,4,2148,1.607619047
GR,4,2451,1.607619047
GR,4,8334,2.712857246
GR,4,3429,2.324058056
GR,4,8332,2.712857246
GR,4,7136,1.482146382
GR,4,4113,0.496470571
GR,4,9313,0.629068315
GR,4,4122,0.496470571
GR,4,4213,0.496470571
GR,4,2142,1.607619047
GR,4,3442,2.324058056
GR,4,7412,1.482146382
GR,4,2452,1.607619047
GR,4,8152,2.712857246
GR,4,3226,2.324058056
GR,4,2211,1.607619047
GR,4,8261,2.712857246
GR,4,3450,2.324058056
GR,4,2441,1.607619047
GR,4,3432,2.324058056
GR,4,1236,0.69968909
GR,4,8340,2.712857246
GR,4,5132,0.286912173
GR,4,2331,1.607619047
GR,4,2332,1.607619047
GR,4,7137,1.482146382
GR,4,5149,0.286912173
GR,4,3320,2.324058056
GR,4,3118,2.324058056
GR,4,5133,0.286912173
GR,4,3228,2.324058056
GR,4,2445,1.607619047
GR,4,7214,1.482146382
GR,4,5161,0.286912173
GR,4,6111,0.409212112
GR,4,9330,0.629068315
GR,4,7124,1.482146382
GR,4,3212,2.324058056
GR,4,1231,0.69968909
