dname,isco88_code_2dg,rti_score,offs_score
hu12,23,-1.441181779,-0.689427495
hu12,24,-0.536676049,0.388742983
hu12,31,-0.292395711,0.075538002
hu12,31,-0.046396822,0.673965335
hu12,81,0.445600986,1.870820045
hu12,82,0.619180918,2.65978694
hu12,32,0.652516007,-0.182149678
hu12,33,-1.368631959,-0.648140013
hu12,34,-0.33859539,0.313463002
hu12,32,-0.263701797,-0.285199016
hu12,34,-0.323195487,0.234154671
hu12,41,2.410058022,0.622610986
hu12,42,1.555783033,-0.055739999
hu12,42,1.840541363,0.170377001
hu12,52,0.169350505,-0.730080009
hu12,74,1.382539034,1.406988025
hu12,51,-0.429231972,-0.492547333
hu12,61,0.144009098,-0.840810001
hu12,73,1.742398024,1.942178965
hu12,73,1.461593628,2.121581078
hu12,72,0.582644522,-0.26800999
hu12,71,-0.075297303,-0.773209989
hu12,74,1.324896216,1.662415147
hu12,82,0.445561349,1.801537633
hu12,83,-1.417865038,-0.840810001
hu12,83,-1.001815915,-0.780709982
hu12,91,0.142689198,-0.641499996
hu12,91,-0.070757233,-0.686529994
hu12,93,1.033212423,-0.207594767
hu12,93,0.574263811,-0.484329998
hu12,71,0.142619848,-0.640863299
hu12,92,0.380368501,-0.840810001
hu91,31,-0.292395711,0.075538002
hu91,22,-0.909958124,-0.589510024
hu91,32,-0.226255,-0.584529996
hu91,34,-0.33859539,0.313463002
hu91,24,-0.635716379,0.426382989
hu91,23,-1.465365052,-0.703190029
hu91,33,-1.368631959,-0.648140013
hu91,11,-0.570638001,-0.418199986
hu91,12,-0.650581717,-0.130879998
hu91,13,-1.445287943,-0.458799988
hu91,41,2.410058022,0.622610986
hu91,42,1.555783033,-0.055739999
hu91,51,-0.497650087,-0.77658999
hu91,91,0.142689198,-0.641499996
hu91,52,0.169350505,-0.730080009
hu91,82,0.619180918,2.65978694
hu91,61,0.144009098,-0.840810001
hu91,62,0.472829401,-0.840810001
hu91,92,0.380368501,-0.840810001
hu91,83,-1.417865038,-0.840810001
hu91,71,-0.075297303,-0.773209989
hu91,81,0.445600986,1.870820045
hu91,74,1.382539034,1.406988025
hu91,72,0.582644522,-0.26800999
hu91,73,1.742398024,1.942178965
hu91,93,0.574263811,-0.484329998
hu94,12,-0.650581717,-0.130879998
hu94,13,-1.445287943,-0.458799988
hu94,21,-0.727476418,1.308184028
hu94,22,-0.909958124,-0.589510024
hu94,23,-1.465365052,-0.703190029
hu94,24,-0.635716379,0.426382989
hu94,31,-0.292395711,0.075538002
hu94,32,-0.226255,-0.584529996
hu94,33,-1.368631959,-0.648140013
hu94,34,-0.33859539,0.313463002
hu94,41,2.410058022,0.622610986
hu94,42,1.555783033,-0.055739999
hu94,51,-0.497650087,-0.77658999
hu94,52,0.169350505,-0.730080009
hu94,61,0.144009098,-0.840810001
hu94,71,-0.075297303,-0.773209989
hu94,72,0.582644522,-0.26800999
hu94,73,1.742398024,1.942178965
hu94,74,1.382539034,1.406988025
hu94,81,0.445600986,1.870820045
hu94,82,0.619180918,2.65978694
hu94,83,-1.417865038,-0.840810001
hu94,91,0.142689198,-0.641499996
hu94,92,0.380368501,-0.840810001
hu94,93,0.574263811,-0.484329998
hu99,11,-0.570638001,-0.418199986
hu99,12,-0.650581717,-0.130879998
hu99,13,-1.445287943,-0.458799988
hu99,21,-0.727476418,1.308184028
hu99,22,-0.909958124,-0.589510024
hu99,23,-1.465365052,-0.703190029
hu99,24,-0.635716379,0.426382989
hu99,31,-0.292395711,0.075538002
hu99,32,-0.226255,-0.584529996
hu99,33,-1.368631959,-0.648140013
hu99,34,-0.33859539,0.313463002
hu99,41,2.410058022,0.622610986
hu99,42,1.555783033,-0.055739999
hu99,51,-0.497650087,-0.77658999
hu99,52,0.169350505,-0.730080009
hu99,61,0.144009098,-0.840810001
hu99,71,-0.075297303,-0.773209989
hu99,72,0.582644522,-0.26800999
hu99,73,1.742398024,1.942178965
hu99,74,1.382539034,1.406988025
hu99,81,0.445600986,1.870820045
hu99,82,0.619180918,2.65978694
hu99,83,-1.417865038,-0.840810001
hu99,91,0.142689198,-0.641499996
hu99,92,0.380368501,-0.840810001
hu99,93,0.574263811,-0.484329998
ie00,11,-0.570638001,-0.418199986
ie00,12,-0.650581717,-0.130879998
ie00,13,-1.445287943,-0.458799988
ie00,21,-0.727476418,1.308184028
ie00,22,-0.909958124,-0.589510024
ie00,23,-1.465365052,-0.703190029
ie00,24,-0.635716379,0.426382989
ie00,31,-0.292395711,0.075538002
ie00,32,-0.226255,-0.584529996
ie00,33,-1.368631959,-0.648140013
ie00,34,-0.33859539,0.313463002
ie00,41,2.410058022,0.622610986
ie00,42,1.555783033,-0.055739999
ie00,51,-0.497650087,-0.77658999
ie00,52,0.169350505,-0.730080009
ie00,61,0.144009098,-0.840810001
ie00,71,-0.075297303,-0.773209989
ie00,72,0.582644522,-0.26800999
ie00,73,1.742398024,1.942178965
ie00,74,1.382539034,1.406988025
ie00,81,0.445600986,1.870820045
ie00,82,0.619180918,2.65978694
ie00,83,-1.417865038,-0.840810001
ie00,91,0.142689198,-0.641499996
ie00,92,0.380368501,-0.840810001
ie00,93,0.574263811,-0.484329998
ie04,11,-0.570638001,-0.418199986
ie04,12,-0.650581717,-0.130879998
ie04,13,-1.445287943,-0.458799988
ie04,21,-0.727476418,1.308184028
ie04,22,-0.909958124,-0.589510024
ie04,23,-1.465365052,-0.703190029
ie04,24,-0.635716379,0.426382989
ie04,31,-0.292395711,0.075538002
ie04,32,-0.226255,-0.584529996
ie04,33,-1.368631959,-0.648140013
ie04,34,-0.33859539,0.313463002
ie04,41,2.410058022,0.622610986
ie04,42,1.555783033,-0.055739999
ie04,51,-0.497650087,-0.77658999
ie04,52,0.169350505,-0.730080009
ie04,61,0.144009098,-0.840810001
ie04,71,-0.075297303,-0.773209989
ie04,72,0.582644522,-0.26800999
ie04,73,1.742398024,1.942178965
ie04,74,1.382539034,1.406988025
ie04,81,0.445600986,1.870820045
ie04,82,0.619180918,2.65978694
ie04,83,-1.417865038,-0.840810001
ie04,91,0.142689198,-0.641499996
ie04,92,0.380368501,-0.840810001
ie04,93,0.574263811,-0.484329998
ie07,11,-0.570638001,-0.418199986
ie07,12,-0.650581717,-0.130879998
ie07,13,-1.445287943,-0.458799988
ie07,21,-0.727476418,1.308184028
ie07,22,-0.909958124,-0.589510024
ie07,23,-1.465365052,-0.703190029
ie07,24,-0.635716379,0.426382989
ie07,31,-0.292395711,0.075538002
ie07,32,-0.226255,-0.584529996
ie07,33,-1.368631959,-0.648140013
ie07,34,-0.33859539,0.313463002
ie07,41,2.410058022,0.622610986
ie07,42,1.555783033,-0.055739999
ie07,51,-0.497650087,-0.77658999
ie07,52,0.169350505,-0.730080009
ie07,61,0.144009098,-0.840810001
ie07,71,-0.075297303,-0.773209989
ie07,72,0.582644522,-0.26800999
ie07,73,1.742398024,1.942178965
ie07,74,1.382539034,1.406988025
ie07,81,0.445600986,1.870820045
ie07,82,0.619180918,2.65978694
ie07,83,-1.417865038,-0.840810001
ie07,91,0.142689198,-0.641499996
ie07,92,0.380368501,-0.840810001
ie07,93,0.574263811,-0.484329998
ie10,11,-0.570638001,-0.418199986
ie10,12,-0.960517168,-0.258768797
ie10,12,-0.999920905,-0.29612416
ie10,13,-1.095617175,-0.314515203
ie10,21,-0.707578123,0.878190994
ie10,23,-1.433443069,-0.685023546
ie10,24,-0.635716379,0.426382989
ie10,21,-0.727476418,1.308184028
ie10,24,-0.576886833,0.38150847
ie10,32,-0.130610496,-0.379270196
ie10,34,0.6392169,0.398213625
ie10,34,-0.477829933,0.042295229
ie10,31,-0.292395711,0.075538002
ie10,41,2.410058022,0.622610986
ie10,42,1.555783033,-0.055739999
ie10,51,-0.497650087,-0.77658999
ie10,52,0.147510603,-0.644398987
ie10,61,-0.444030821,-0.699466288
ie10,61,-0.491709709,-0.688006043
ie10,71,-0.075297303,-0.773209989
ie10,72,0.582644522,-0.26800999
ie10,73,1.579696059,1.939013004
ie10,74,1.07208097,1.050317883
ie10,82,0.577062488,2.251911402
ie10,82,0.619180918,2.65978694
ie10,83,-1.417865038,-0.840810001
ie10,91,0.142689198,-0.641499996
ie10,92,0.380368501,-0.840810001
ie10,93,0.574263811,-0.484329998
ie87,61,0.154254556,-0.81518203
ie87,72,0.381975979,-0.252851993
ie87,72,0.64294678,0.673209906
ie87,73,1.270820975,1.891036749
ie87,74,1.175982356,1.531459928
ie87,71,-0.075297303,-0.773209989
ie87,93,0.474669695,-0.520599961
ie87,41,2.410058022,0.622610986
ie87,13,-1.041628361,-0.52662003
ie87,52,0.021128155,-0.740415573
ie87,12,-0.627427518,-0.158579737
ie94,11,-0.570638001,-0.418199986
ie94,12,-0.650581717,-0.130879998
ie94,13,-1.445287943,-0.458799988
ie94,21,-0.727476418,1.308184028
ie94,22,-0.909958124,-0.589510024
ie94,23,-1.465365052,-0.703190029
ie94,24,-0.635716379,0.426382989
ie94,31,-0.292395711,0.075538002
ie94,32,-0.226255,-0.584529996
ie94,33,-1.368631959,-0.648140013
ie94,34,-0.33859539,0.313463002
ie94,41,2.410058022,0.622610986
ie94,42,1.555783033,-0.055739999
ie94,51,-0.497650087,-0.77658999
ie94,52,0.169350505,-0.730080009
ie94,61,0.144009098,-0.840810001
ie94,71,-0.075297303,-0.773209989
ie94,72,0.582644522,-0.26800999
ie94,73,1.742398024,1.942178965
ie94,74,1.382539034,1.406988025
ie94,81,0.445600986,1.870820045
ie94,82,0.619180918,2.65978694
ie94,83,-1.417865038,-0.840810001
ie94,91,0.142689198,-0.641499996
ie94,92,0.380368501,-0.840810001
ie94,93,0.574263811,-0.484329998
ie95,11,-0.570638001,-0.418199986
ie95,12,-0.650581717,-0.130879998
ie95,13,-1.445287943,-0.458799988
ie95,21,-0.727476418,1.308184028
ie95,22,-0.909958124,-0.589510024
ie95,23,-1.465365052,-0.703190029
ie95,24,-0.635716379,0.426382989
ie95,31,-0.292395711,0.075538002
ie95,32,-0.226255,-0.584529996
ie95,33,-1.368631959,-0.648140013
ie95,34,-0.33859539,0.313463002
ie95,41,2.410058022,0.622610986
ie95,42,1.555783033,-0.055739999
ie95,51,-0.497650087,-0.77658999
ie95,52,0.169350505,-0.730080009
ie95,61,0.144009098,-0.840810001
ie95,71,-0.075297303,-0.773209989
ie95,72,0.582644522,-0.26800999
ie95,73,1.742398024,1.942178965
ie95,74,1.382539034,1.406988025
ie95,81,0.445600986,1.870820045
ie95,82,0.619180918,2.65978694
ie95,83,-1.417865038,-0.840810001
ie95,91,0.142689198,-0.641499996
ie95,92,0.380368501,-0.840810001
ie95,93,0.574263811,-0.484329998
ie96,11,-0.570638001,-0.418199986
ie96,12,-0.650581717,-0.130879998
ie96,13,-1.445287943,-0.458799988
ie96,21,-0.727476418,1.308184028
ie96,22,-0.909958124,-0.589510024
ie96,23,-1.465365052,-0.703190029
ie96,24,-0.635716379,0.426382989
ie96,31,-0.292395711,0.075538002
ie96,32,-0.226255,-0.584529996
ie96,33,-1.368631959,-0.648140013
ie96,34,-0.33859539,0.313463002
ie96,41,2.410058022,0.622610986
ie96,42,1.555783033,-0.055739999
ie96,51,-0.497650087,-0.77658999
ie96,52,0.169350505,-0.730080009
ie96,61,0.144009098,-0.840810001
ie96,71,-0.075297303,-0.773209989
ie96,72,0.582644522,-0.26800999
ie96,73,1.742398024,1.942178965
ie96,74,1.382539034,1.406988025
ie96,81,0.445600986,1.870820045
ie96,82,0.619180918,2.65978694
ie96,83,-1.417865038,-0.840810001
ie96,91,0.142689198,-0.641499996
ie96,92,0.380368501,-0.840810001
ie96,93,0.574263811,-0.484329998
il07,21,-0.727476418,1.308184028
il07,24,-0.635716379,0.426382989
il07,23,-1.465365052,-0.703190029
il07,23,-1.282071352,-0.548855603
il07,31,-0.275860548,-0.089478999
il07,31,-0.270348817,-0.144484669
il07,31,-0.292395711,0.075538002
il07,32,-0.226255,-0.584529996
il07,33,-1.368631959,-0.648140013
il07,24,-0.524296045,0.384037971
il07,34,-0.33859539,0.313463002
il07,11,-0.570638001,-0.418199986
il07,12,-0.650581717,-0.130879998
il07,41,2.410058022,0.622610986
il07,42,1.555783033,-0.055739999
il07,41,1.722894669,0.545323968
il07,34,-0.211608917,0.052577257
il07,52,0.169350505,-0.730080009
il07,51,-0.497650087,-0.77658999
il07,51,-0.876705229,-0.649474025
il07,61,0.144009098,-0.840810001
il07,61,0.089182496,-0.823909998
il07,81,0.445600986,1.870820045
il07,72,0.582644522,-0.26800999
il07,72,0.590763748,0.382611513
il07,73,1.742398024,1.942178965
il07,83,-1.417865038,-0.840810001
il07,71,-0.075297303,-0.773209989
il07,82,0.619180918,2.65978694
il07,74,1.164436698,1.764930487
il07,82,0.873633623,2.242187262
il07,73,1.333955407,2.203127384
il07,73,1.166043878,1.910463929
il07,91,0.142689198,-0.641499996
il07,93,0.574263811,-0.484329998
il07,93,0.525789976,-0.573450029
il07,93,0.509632051,-0.603156686
il10,21,-0.727476418,1.308184028
il10,24,-0.635716379,0.426382989
il10,23,-1.465365052,-0.703190029
il10,23,-1.282071352,-0.548855603
il10,31,-0.275860548,-0.089478999
il10,31,-0.270348817,-0.144484669
il10,31,-0.292395711,0.075538002
il10,32,-0.226255,-0.584529996
il10,33,-1.368631959,-0.648140013
il10,24,-0.524296045,0.384037971
il10,34,-0.33859539,0.313463002
il10,11,-0.570638001,-0.418199986
il10,12,-0.650581717,-0.130879998
il10,41,2.410058022,0.622610986
il10,42,1.555783033,-0.055739999
il10,41,1.722894669,0.545323968
il10,34,-0.211608917,0.052577257
il10,52,0.169350505,-0.730080009
il10,51,-0.497650087,-0.77658999
il10,51,-0.876705229,-0.649474025
il10,61,0.144009098,-0.840810001
il10,61,0.089182496,-0.823909998
il10,81,0.445600986,1.870820045
il10,72,0.582644522,-0.26800999
il10,72,0.590763748,0.382611513
il10,73,1.742398024,1.942178965
il10,83,-1.417865038,-0.840810001
il10,71,-0.075297303,-0.773209989
il10,82,0.619180918,2.65978694
il10,74,1.164436698,1.764930487
il10,82,0.873633623,2.242187262
il10,73,1.333955407,2.203127384
il10,73,1.166043878,1.910463929
il10,91,0.142689198,-0.641499996
il10,93,0.574263811,-0.484329998
il10,93,0.525789976,-0.573450029
il10,93,0.509632051,-0.603156686
il12,21,-0.727476418,1.308184028
il12,24,-0.635716379,0.426382989
il12,23,-1.465365052,-0.703190029
il12,23,-1.282071352,-0.548855603
il12,31,-0.275860548,-0.089478999
il12,31,-0.270348817,-0.144484669
il12,31,-0.292395711,0.075538002
il12,32,-0.226255,-0.584529996
il12,33,-1.368631959,-0.648140013
il12,24,-0.524296045,0.384037971
il12,34,-0.33859539,0.313463002
il12,11,-0.570638001,-0.418199986
il12,12,-0.650581717,-0.130879998
il12,41,2.410058022,0.622610986
il12,42,1.555783033,-0.055739999
il12,41,1.722894669,0.545323968
il12,34,-0.211608917,0.052577257
il12,52,0.169350505,-0.730080009
il12,51,-0.497650087,-0.77658999
il12,51,-0.876705229,-0.649474025
il12,61,0.144009098,-0.840810001
il12,61,0.089182496,-0.823909998
il12,81,0.445600986,1.870820045
il12,72,0.582644522,-0.26800999
il12,72,0.590763748,0.382611513
il12,73,1.742398024,1.942178965
il12,83,-1.417865038,-0.840810001
il12,71,-0.075297303,-0.773209989
il12,82,0.619180918,2.65978694
il12,74,1.164436698,1.764930487
il12,82,0.873633623,2.242187262
il12,73,1.333955407,2.203127384
il12,73,1.166043878,1.910463929
il12,91,0.142689198,-0.641499996
il12,93,0.574263811,-0.484329998
il12,93,0.525789976,-0.573450029
il12,93,0.509632051,-0.603156686
in04,31,-0.292395711,0.075538002
in04,22,-0.909958124,-0.589510024
in04,32,-0.226255,-0.584529996
in04,24,-0.635716379,0.426382989
in04,23,-1.424799562,-0.680104554
in04,11,-0.570638001,-0.418199986
in04,12,-0.650581717,-0.130879998
in04,34,-0.33859539,0.313463002
in04,41,2.410058022,0.622610986
in04,41,1.408236265,0.119915128
in04,51,0.148507237,-0.465656459
in04,91,0.413069546,-0.429780692
in04,31,0.206540108,-0.055254828
in04,52,0.169350505,-0.730080009
in04,52,0.124822915,-0.62507844
in04,42,1.555783033,-0.055739999
in04,51,-0.497650087,-0.77658999
in04,51,-0.284203708,-0.731559992
in04,91,0.142689198,-0.641499996
in04,91,0.265262663,0.518682122
in04,12,-0.515146494,-0.260166645
in04,61,0.144009098,-0.840810001
in04,92,0.380368501,-0.840810001
in04,61,0.222795546,-0.840810001
in04,71,0.134662151,0.422342956
in04,81,0.491960913,1.817117453
in04,81,0.445600986,1.870820045
in04,74,1.149290681,1.789787769
in04,82,0.86206758,2.261168957
in04,74,1.091735959,1.8842448
in04,74,1.382539034,1.406988025
in04,82,0.967144907,2.021829128
in04,74,0.90255177,0.919787526
in04,72,0.598629236,1.012901187
in04,72,0.809440911,0.845812917
in04,72,0.473641902,0.156985134
in04,72,0.414503396,-0.314267248
in04,73,1.742398024,1.942178965
in04,73,1.20842278,1.912795782
in04,82,0.619180918,2.65978694
in04,71,-0.075297303,-0.773209989
in04,83,-0.826528728,-0.515262604
in04,83,-0.625239313,-0.45791012
in04,93,0.574263811,-0.484329998
in11,31,-0.292395711,0.075538002
in11,22,-0.909958124,-0.589510024
in11,32,-0.226255,-0.584529996
in11,21,-0.587582827,0.923738122
in11,24,-0.561436117,0.398152977
in11,24,-0.635716379,0.426382989
in11,23,-1.424799562,-0.680104554
in11,11,-0.570638001,-0.418199986
in11,12,-0.650581717,-0.130879998
in11,34,-0.33859539,0.313463002
in11,41,2.410058022,0.622610986
in11,41,1.408236265,0.119915128
in11,51,0.148507237,-0.465656459
in11,91,0.413069546,-0.429780692
in11,31,0.206540108,-0.055254828
in11,52,0.169350505,-0.730080009
in11,52,0.124822915,-0.62507844
in11,42,1.555783033,-0.055739999
in11,51,-0.497650087,-0.77658999
in11,51,-0.284203708,-0.731559992
in11,91,0.142689198,-0.641499996
in11,91,0.265262663,0.518682122
in11,12,-0.515146494,-0.260166645
in11,61,0.144009098,-0.840810001
in11,92,0.380368501,-0.840810001
in11,61,0.222795546,-0.840810001
in11,71,0.134662151,0.422342956
in11,81,0.491960913,1.817117453
in11,81,0.445600986,1.870820045
in11,74,1.149290681,1.789787769
in11,82,0.86206758,2.261168957
in11,74,1.091735959,1.8842448
in11,74,1.382539034,1.406988025
in11,82,0.967144907,2.021829128
in11,74,0.90255177,0.919787526
in11,72,0.598629236,1.012901187
in11,72,0.809440911,0.845812917
in11,72,0.473641902,0.156985134
in11,72,0.414503396,-0.314267248
in11,73,1.742398024,1.942178965
in11,73,1.20842278,1.912795782
in11,82,0.619180918,2.65978694
in11,71,-0.075297303,-0.773209989
in11,83,-0.826528728,-0.515262604
in11,83,-0.625239313,-0.45791012
in11,93,0.574263811,-0.484329998
is04,12,-0.650581717,-0.130879998
is04,13,-1.445287943,-0.458799988
is04,21,-0.727476418,1.308184028
is04,22,-0.909958124,-0.589510024
is04,23,-1.465365052,-0.703190029
is04,24,-0.635716379,0.426382989
is04,31,-0.292395711,0.075538002
is04,32,-0.226255,-0.584529996
is04,33,-1.368631959,-0.648140013
is04,34,-0.33859539,0.313463002
is04,41,2.410058022,0.622610986
is04,42,1.555783033,-0.055739999
is04,51,-0.497650087,-0.77658999
is04,52,0.169350505,-0.730080009
is04,61,0.144009098,-0.840810001
is04,71,-0.075297303,-0.773209989
is04,72,0.582644522,-0.26800999
is04,73,1.742398024,1.942178965
is04,74,1.382539034,1.406988025
is04,81,0.445600986,1.870820045
is04,82,0.619180918,2.65978694
is04,83,-1.417865038,-0.840810001
is04,91,0.142689198,-0.641499996
is04,92,0.380368501,-0.840810001
is04,93,0.574263811,-0.484329998
is07,12,-0.650581717,-0.130879998
is07,13,-1.445287943,-0.458799988
is07,21,-0.727476418,1.308184028
is07,22,-0.909958124,-0.589510024
is07,23,-1.465365052,-0.703190029
is07,24,-0.635716379,0.426382989
is07,31,-0.292395711,0.075538002
is07,32,-0.226255,-0.584529996
is07,33,-1.368631959,-0.648140013
is07,34,-0.33859539,0.313463002
is07,41,2.410058022,0.622610986
is07,42,1.555783033,-0.055739999
is07,51,-0.497650087,-0.77658999
is07,52,0.169350505,-0.730080009
is07,61,0.144009098,-0.840810001
is07,71,-0.075297303,-0.773209989
is07,72,0.582644522,-0.26800999
is07,73,1.742398024,1.942178965
is07,74,1.382539034,1.406988025
is07,81,0.445600986,1.870820045
is07,82,0.619180918,2.65978694
is07,83,-1.417865038,-0.840810001
is07,91,0.142689198,-0.641499996
is07,92,0.380368501,-0.840810001
is07,93,0.574263811,-0.484329998
is10,12,-0.650581717,-0.130879998
is10,13,-1.445287943,-0.458799988
is10,21,-0.727476418,1.308184028
is10,22,-0.909958124,-0.589510024
is10,23,-1.465365052,-0.703190029
is10,24,-0.635716379,0.426382989
is10,31,-0.292395711,0.075538002
is10,32,-0.226255,-0.584529996
is10,33,-1.368631959,-0.648140013
is10,34,-0.33859539,0.313463002
is10,41,2.410058022,0.622610986
is10,42,1.555783033,-0.055739999
is10,51,-0.497650087,-0.77658999
is10,52,0.169350505,-0.730080009
is10,61,0.144009098,-0.840810001
is10,71,-0.075297303,-0.773209989
is10,72,0.582644522,-0.26800999
is10,73,1.742398024,1.942178965
is10,74,1.382539034,1.406988025
is10,81,0.445600986,1.870820045
is10,82,0.619180918,2.65978694
is10,83,-1.417865038,-0.840810001
is10,91,0.142689198,-0.641499996
is10,92,0.380368501,-0.840810001
is10,93,0.574263811,-0.484329998
lt10,11,-0.570638001,-0.418199986
lt10,12,-0.650581717,-0.130879998
lt10,13,-1.445287943,-0.458799988
lt10,21,-0.727476418,1.308184028
lt10,22,-0.909958124,-0.589510024
lt10,23,-1.465365052,-0.703190029
lt10,24,-0.635716379,0.426382989
lt10,31,-0.292395711,0.075538002
lt10,32,-0.226255,-0.584529996
lt10,33,-1.368631959,-0.648140013
lt10,34,-0.33859539,0.313463002
lt10,41,2.410058022,0.622610986
lt10,42,1.555783033,-0.055739999
lt10,51,-0.497650087,-0.77658999
lt10,52,0.169350505,-0.730080009
lt10,61,0.144009098,-0.840810001
lt10,71,-0.075297303,-0.773209989
lt10,72,0.582644522,-0.26800999
lt10,73,1.742398024,1.942178965
lt10,74,1.382539034,1.406988025
lt10,81,0.445600986,1.870820045
lt10,82,0.619180918,2.65978694
lt10,83,-1.417865038,-0.840810001
lt10,91,0.142689198,-0.641499996
lt10,92,0.380368501,-0.840810001
lt10,93,0.574263811,-0.484329998
lt13,11,-0.570638001,-0.418199986
lt13,12,-0.960517168,-0.258768797
lt13,12,-0.999920905,-0.29612416
lt13,13,-1.095617175,-0.314515203
lt13,21,-0.707578123,0.878190994
lt13,23,-1.433443069,-0.685023546
lt13,24,-0.635716379,0.426382989
lt13,21,-0.727476418,1.308184028
lt13,24,-0.576886833,0.38150847
lt13,32,-0.130610496,-0.379270196
lt13,34,0.6392169,0.398213625
lt13,34,-0.477829933,0.042295229
lt13,31,-0.292395711,0.075538002
lt13,41,2.410058022,0.622610986
lt13,42,1.555783033,-0.055739999
lt13,51,-0.497650087,-0.77658999
lt13,52,0.147510603,-0.644398987
lt13,61,-0.444030821,-0.699466288
lt13,61,-0.491709709,-0.688006043
lt13,71,-0.075297303,-0.773209989
lt13,72,0.582644522,-0.26800999
lt13,73,1.579696059,1.939013004
lt13,74,1.07208097,1.050317883
lt13,82,0.577062488,2.251911402
lt13,82,0.619180918,2.65978694
lt13,83,-1.417865038,-0.840810001
lt13,91,0.142689198,-0.641499996
lt13,92,0.380368501,-0.840810001
lt13,93,0.574263811,-0.484329998
lu00,11,-0.570638001,-0.418199986
lu00,12,-0.650581717,-0.130879998
lu00,13,-1.445287943,-0.458799988
lu00,21,-0.727476418,1.308184028
lu00,22,-0.909958124,-0.589510024
lu00,23,-1.465365052,-0.703190029
lu00,24,-0.635716379,0.426382989
lu00,31,-0.292395711,0.075538002
lu00,32,-0.226255,-0.584529996
lu00,33,-1.368631959,-0.648140013
lu00,34,-0.33859539,0.313463002
lu00,41,2.410058022,0.622610986
lu00,42,1.555783033,-0.055739999
lu00,51,-0.497650087,-0.77658999
lu00,52,0.169350505,-0.730080009
lu00,61,0.144009098,-0.840810001
lu00,71,-0.075297303,-0.773209989
lu00,72,0.582644522,-0.26800999
lu00,73,1.742398024,1.942178965
lu00,74,1.382539034,1.406988025
lu00,81,0.445600986,1.870820045
lu00,82,0.619180918,2.65978694
lu00,83,-1.417865038,-0.840810001
lu00,91,0.142689198,-0.641499996
lu00,92,0.380368501,-0.840810001
lu00,93,0.574263811,-0.484329998
lu04,11,-0.570638001,-0.418199986
lu04,12,-0.650581717,-0.130879998
lu04,13,-1.445287943,-0.458799988
lu04,21,-0.727476418,1.308184028
lu04,22,-0.909958124,-0.589510024
lu04,23,-1.465365052,-0.703190029
lu04,24,-0.635716379,0.426382989
lu04,31,-0.292395711,0.075538002
lu04,32,-0.226255,-0.584529996
lu04,33,-1.368631959,-0.648140013
lu04,34,-0.33859539,0.313463002
lu04,41,2.410058022,0.622610986
lu04,42,1.555783033,-0.055739999
lu04,51,-0.497650087,-0.77658999
lu04,52,0.169350505,-0.730080009
lu04,61,0.144009098,-0.840810001
lu04,71,-0.075297303,-0.773209989
lu04,72,0.582644522,-0.26800999
lu04,73,1.742398024,1.942178965
lu04,74,1.382539034,1.406988025
lu04,81,0.445600986,1.870820045
lu04,82,0.619180918,2.65978694
lu04,83,-1.417865038,-0.840810001
lu04,91,0.142689198,-0.641499996
lu04,92,0.380368501,-0.840810001
lu04,93,0.574263811,-0.484329998
lu07,11,-0.570638001,-0.418199986
lu07,12,-0.650581717,-0.130879998
lu07,13,-1.445287943,-0.458799988
lu07,21,-0.727476418,1.308184028
lu07,22,-0.909958124,-0.589510024
lu07,23,-1.465365052,-0.703190029
lu07,24,-0.635716379,0.426382989
lu07,31,-0.292395711,0.075538002
lu07,32,-0.226255,-0.584529996
lu07,33,-1.368631959,-0.648140013
lu07,34,-0.33859539,0.313463002
lu07,41,2.410058022,0.622610986
lu07,42,1.555783033,-0.055739999
lu07,51,-0.497650087,-0.77658999
lu07,52,0.169350505,-0.730080009
lu07,61,0.144009098,-0.840810001
lu07,71,-0.075297303,-0.773209989
lu07,72,0.582644522,-0.26800999
lu07,73,1.742398024,1.942178965
lu07,74,1.382539034,1.406988025
lu07,81,0.445600986,1.870820045
lu07,82,0.619180918,2.65978694
lu07,83,-1.417865038,-0.840810001
lu07,91,0.142689198,-0.641499996
lu07,92,0.380368501,-0.840810001
lu07,93,0.574263811,-0.484329998
lu10,11,-0.570638001,-0.418199986
lu10,12,-0.650581717,-0.130879998
lu10,13,-1.445287943,-0.458799988
lu10,21,-0.727476418,1.308184028
lu10,22,-0.909958124,-0.589510024
lu10,23,-1.465365052,-0.703190029
lu10,24,-0.635716379,0.426382989
lu10,31,-0.292395711,0.075538002
lu10,32,-0.226255,-0.584529996
lu10,33,-1.368631959,-0.648140013
lu10,34,-0.33859539,0.313463002
lu10,41,2.410058022,0.622610986
lu10,42,1.555783033,-0.055739999
lu10,51,-0.497650087,-0.77658999
lu10,52,0.169350505,-0.730080009
lu10,61,0.144009098,-0.840810001
lu10,71,-0.075297303,-0.773209989
lu10,72,0.582644522,-0.26800999
lu10,73,1.742398024,1.942178965
lu10,74,1.382539034,1.406988025
lu10,81,0.445600986,1.870820045
lu10,82,0.619180918,2.65978694
lu10,83,-1.417865038,-0.840810001
lu10,91,0.142689198,-0.641499996
lu10,92,0.380368501,-0.840810001
lu10,93,0.574263811,-0.484329998
lu13,11,-0.570638001,-0.418199986
lu13,12,-0.650581717,-0.130879998
lu13,12,-0.912834764,-0.239093602
lu13,12,-1.003784418,-0.276622236
lu13,13,-1.183034897,-0.350586385
lu13,21,-0.727476418,1.308184028
